residuals = [-0.0902568 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 294.218, -99.5706, -674.472, 2.51825, 0.00783557, 1.29345, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.511111, 0, 1, 0, -188.914, -67.2112, -320.352, 913.594, -23.9121]
residuals = [-0.119733 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -215.102, 78.476, 271.306, 0.00784247, 2.54024, -0.762241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.300277, 0, 1, 110.845, 39.4359, 555.42, -320.635, 14.0303]
residuals = [0.106435 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204.457, -96.6559, -661.424, 2.48929, 0.0073093, 0.945432, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.37884, 0, 1, 0, -91.6522, -21.3841, -233.597, 539.837, -4.98927]
residuals = [-0.333386 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -217.773, 114.706, 397.122, 0.00731574, 2.50329, -0.741522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.296382, 0, 1, 71.6498, 16.7171, 423.592, -233.802, 3.9004]
residuals = [0.48395 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119.402, -61.9933, -648.861, 2.46022, 0.0059675, 0.615747, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.25017, 0, 1, 0, -38.5735, -5.74478, -151.851, 283.7, -0.855575]
residuals = [-0.0171398 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -220.415, 148.946, 519.453, 0.00597276, 2.46692, -0.721664, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.292562, 0, 1, 45.0913, 6.71548, 331.328, -151.984, 1.00014]
residuals = [-0.581883 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.818, 1.79764, -636.494, 2.42966, 0.00398237, 0.303364, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.125028, 0, 1, 0, -12.8401, -1.27476, -74.7768, 134.867, -0.126557]
residuals = [0.0921967 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -222.925, 181.212, 638.289, 0.00398588, 2.43094, -0.702253, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.288775, 0, 1, 29.6425, 2.94289, 275.167, -74.8427, 0.292169]
residuals = [-0.077736 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37.3722, 92.0889, -624.051, 2.39668, 0.00175164, 0.00791033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.00340554, 0, 1, 0, -0.294472, -0.0239478, -2.06504, 83.9457, -0.00194755]
residuals = [-0.203876 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -225.234, 211.483, 753.535, 0.00175318, 2.3952, -0.682994, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.284997, 0, 1, 23.9512, 1.94783, 251.957, -2.06686, 0.158406]
residuals = [-0.0176541 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -109.174, 206.216, -611.399, 2.36122, -0.000310119, -0.270631, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.114678, 0, 1, 0, 10.9196, 1.00784, 66.5707, 122.371, 0.0930196]
residuals = [-0.357323 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -227.338, 239.78, 865.109, -0.000310392, 2.35967, -0.66383, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.281224, 0, 1, 26.8187, 2.47526, 258.824, 66.6294, 0.228457]
residuals = [-0.17625 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -176.638, 341.604, -598.558, 2.32397, -0.00188737, -0.532391, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.229221, 0, 1, 0, 30.6829, 3.97851, 131.394, 242.329, 0.515876]
residuals = [0.00635536 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -229.283, 266.197, 972.996, -0.00188903, 2.32443, -0.644913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.277474, 0, 1, 37.1815, 4.82116, 293.146, 131.51, 0.625139]
residuals = [0.225821 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.45263, -0.0102994, 1.89713, 0, 0, 0, 0, 0, 0, -0.765563, 0, 1, 0, -495.994, -307.961, 234.929, 1877.51, -191.212]
residuals = [0.365078 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.0103084, 2.48871, 0.357971, 0, 0, 0, 0, 0, 0, 0, -0.14488, 0, 1, -94.2962, -58.5482, 685.941, 235.135, -36.3523]
residuals = [-0.180349 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.360419, -63.1361, -2.22716, 2.42555, -0.00905563, 1.54603, 0, 0, 0, 0, 0, 0, -0.632356, 0, 1, 0, -281.955, -120.763, 192.325, 1281.89, -51.7235]
residuals = [-0.744285 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8.45704, -24.8201, 126.036, -0.00906361, 2.45333, 0.352593, 0, 0, 0, 0, 0, 0, 0, -0.144448, 0, 1, -64.6195, -27.677, 486.444, 192.495, -11.8542]
residuals = [-0.157486 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.566614, -92.3154, -2.65174, 2.39779, -0.00802729, 1.21241, 0, 0, 0, 0, 0, 0, -0.502794, 0, 1, 0, -144.79, -40.1398, 151.608, 814.751, -11.1279]
residuals = [0.447417 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16.6748, -48.8619, 248.517, -0.00803436, 2.41867, 0.346982, 0, 0, 0, 0, 0, 0, 0, -0.143979, 0, 1, -41.5579, -11.521, 329.843, 151.741, -3.19394]
residuals = [0.0246463 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.634058, -90.2338, -1.36759, 2.37093, -0.00673047, 0.896362, 0, 0, 0, 0, 0, 0, -0.376738, 0, 1, 0, -64.0681, -10.5101, 112.662, 464.907, -1.72412]
residuals = [-0.264447 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24.6605, -72.1309, 367.548, -0.0067364, 2.3847, 0.341406, 0, 0, 0, 0, 0, 0, 0, -0.14347, 0, 1, -24.4376, -4.00886, 212.403, 112.761, -0.657634]
residuals = [-0.00809356 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.578222, -59.3325, 1.56261, 2.34403, -0.00506628, 0.59651, 0, 0, 0, 0, 0, 0, -0.25405, 0, 1, 0, -22.4718, -1.92065, 75.3831, 222.178, -0.164157]
residuals = [0.409946 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -32.4167, -94.6036, 483.177, -0.00507074, 2.35111, 0.335753, 0, 0, 0, 0, 0, 0, 0, -0.142904, 0, 1, -12.6547, -1.08159, 130.726, 75.4495, -0.0924427]
residuals = [-0.373604 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.411681, -1.92381, 6.04775, 2.31567, -0.00313587, 0.311929, 0, 0, 0, 0, 0, 0, -0.134664, 0, 1, 0, -5.35994, -0.206383, 39.6739, 77.2896, -0.0079467]
residuals = [-0.237408 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39.9424, -116.218, 595.39, -0.00313863, 2.31762, 0.329847, 0, 0, 0, 0, 0, 0, 0, -0.142266, 0, 1, -5.6672, -0.218213, 81.7167, 39.7088, -0.00840224]
residuals = [-1.8684 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.144079, 79.6424, 11.9474, 2.28497, -0.00112047, 0.042386, 0, 0, 0, 0, 0, 0, -0.0185802, 0, 1, 0, -0.392332, -0.00801121, 5.44431, 21.7867, -0.000163584]
residuals = [1.66689 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -47.235, -136.903, 704.161, -0.00112146, 2.28407, 0.323583, 0, 0, 0, 0, 0, 0, 0, -0.14155, 0, 1, -2.98796, -0.0610125, 62.5531, 5.44911, -0.00124584]
residuals = [-0.413661 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.217193, 182.959, 19.0797, 2.25185, 0.000793122, -0.212019, 0, 0, 0, 0, 0, 0, 0.0941798, 0, 1, 0, 2.79192, 0.0801856, -27.3893, 47.9522, 0.00230298]
residuals = [0.406072 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54.2937, -156.611, 809.482, 0.000793821, 2.25047, 0.316965, 0, 0, 0, 0, 0, 0, 0, -0.140758, 0, 1, -4.17889, -0.12002, 70.659, -27.4134, -0.00344705]
residuals = [0.139571 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.666309, 305.674, 27.2457, 2.21688, 0.00245597, -0.451283, 0, 0, 0, 0, 0, 0, 0.203607, 0, 1, 0, 12.8511, 0.785596, -58.9045, 148.736, 0.0480239]
residuals = [0.0893032 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61.1214, -175.341, 911.395, 0.00245813, 2.21693, 0.31009, 0, 0, 0, 0, 0, 0, 0, -0.139901, 0, 1, -8.84547, -0.540728, 103.681, -58.9564, -0.033055]
residuals = [0.286148 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91.7317, -7.85842, -135.224, 2.48467, -0.00526561, 1.94034, 0, 0, 0, 0, 0, 0, -0.772625, 0, 1, 0, -491.893, -300.235, 34.3248, 1888.61, -183.254]
residuals = [-0.538949 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.0051, -0.0366402, 2.49087, -0.00527025, 2.52424, 0.0496405, 0, 0, 0, 0, 0, 0, 0, -0.020418, 0, 1, -13.4251, -8.19425, 631.34, 34.3551, -5.00151]
residuals = [-0.350117 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72.83, -72.1877, -134.589, 2.45674, -0.00442649, 1.57942, 0, 0, 0, 0, 0, 0, -0.637589, 0, 1, 0, -274.58, -113.639, 29.7144, 1280.19, -47.0314]
residuals = [0.53479 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.4729, -9.49851, 131.025, -0.00443039, 2.48804, 0.0528682, 0, 0, 0, 0, 0, 0, 0, -0.0217704, 0, 1, -9.57222, -3.96161, 428.486, 29.7406, -1.63957]
residuals = [-0.132936 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55.0374, -101.66, -132.173, 2.42836, -0.0036545, 1.23688, 0, 0, 0, 0, 0, 0, -0.506298, 0, 1, 0, -136.678, -35.5394, 24.6586, 803.828, -9.24104]
residuals = [-0.503834 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -0.8368, -19.0473, 255.898, -0.00365772, 2.45275, 0.0556679, 0, 0, 0, 0, 0, 0, 0, -0.0230426, 0, 1, -6.29922, -1.63794, 269.694, 24.6804, -0.4259]
residuals = [0.551887 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38.3294, -99.0757, -128.191, 2.40107, -0.00286471, 0.912589, 0, 0, 0, 0, 0, 0, -0.378595, 0, 1, 0, -56.9055, -8.25583, 19.2069, 447.893, -1.19775]
residuals = [0.0138249 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8.92844, -28.6346, 377.221, -0.00286723, 2.41818, 0.0581162, 0, 0, 0, 0, 0, 0, 0, -0.0242385, 0, 1, -3.66869, -0.532252, 151.08, 19.2238, -0.0772189]
residuals = [0.106661 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22.6183, -66.9392, -122.7, 2.37374, -0.00202917, 0.605005, 0, 0, 0, 0, 0, 0, -0.254332, 0, 1, 0, -17.2605, -1.13265, 13.4038, 201.807, -0.0743262]
residuals = [-0.042073 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16.8055, -38.2088, 495.026, -0.00203096, 2.38393, 0.0602236, 0, 0, 0, 0, 0, 0, 0, -0.025359, 0, 1, -1.72688, -0.11332, 69.1163, 13.4156, -0.0074362]
residuals = [0.642988 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84784, -7.62964, -115.738, 2.34482, -0.00115682, 0.313161, 0, 0, 0, 0, 0, 0, -0.133445, 0, 1, 0, -2.55531, -0.0473744, 7.28965, 55.9506, -0.000878299]
residuals = [0.3057 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -24.4675, -47.7125, 609.279, -0.00115784, 2.34969, 0.0619811, 0, 0, 0, 0, 0, 0, 0, -0.0264042, 0, 1, -0.506358, -0.00938765, 20.5926, 7.29607, -0.000174043]
residuals = [-0.785724 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5.99918, 76.4124, -107.39, 2.31336, -0.000276737, 0.0368704, 0, 0, 0, 0, 0, 0, -0.0159381, 0, 1, 0, -0.0165121, -1.65743e-05, 0.900794, 1.56028, -1.66368e-08]
residuals = [-0.512406 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -31.9117, -57.0886, 719.931, -0.000276981, 2.31526, 0.0633866, 0, 0, 0, 0, 0, 0, 0, -0.0273753, 0, 1, -0.028385, -2.8492e-05, 2.58522, 0.901588, -2.85994e-08]
residuals = [0.42937 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -18.9245, 182.668, -97.7952, 2.27928, 0.000574835, -0.223693, 0, 0, 0, 0, 0, 0, 0.0981599, 0, 1, 0, 1.05671, 0.0110251, -5.72989, 30.6478, 0.000115029]
residuals = [-0.522901 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39.1352, -66.2889, 826.963, 0.000575341, 2.28067, 0.0644567, 0, 0, 0, 0, 0, 0, 0, -0.0282748, 0, 1, -0.304816, -0.00318026, 12.4287, -5.73493, -3.3181e-05]
residuals = [0.581614 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30.9383, 308.672, -87.1348, 2.24324, 0.00136426, -0.468484, 0, 0, 0, 0, 0, 0, 0.208836, 0, 1, 0, 9.58525, 0.42629, -12.5727, 135.923, 0.0189586]
residuals = [0.803423 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -46.1378, -75.2808, 930.42, 0.00136546, 2.24608, 0.0652269, 0, 0, 0, 0, 0, 0, 0, -0.0291072, 0, 1, -1.33975, -0.0595836, 47.6907, -12.5837, -0.00264989]
residuals = [0.0729675 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 187.742, -15.9464, -274.077, 2.517, 0.00011593, 1.98336, 0, 0, 0, 0, 0, 0, -0.779605, 0, 1, 0, -514.346, -325.345, -175.238, 1934.23, -205.794]
residuals = [0.369479 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1.21133, 0.355835, 6.71261, 0.000116032, 2.55851, -0.275598, 0, 0, 0, 0, 0, 0, 0, 0.107409, 0, 1, 70.3962, 44.5285, 677.289, -175.393, 28.1661]
residuals = [-0.318137 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149.297, -81.446, -270.46, 2.4887, 0.000527402, 1.61276, 0, 0, 0, 0, 0, 0, -0.642712, 0, 1, 0, -288.155, -124.164, -139.744, 1311.41, -53.5015]
residuals = [-0.672666 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8.8603, 7.08286, 137.69, 0.000527867, 2.52128, -0.263088, 0, 0, 0, 0, 0, 0, 0, 0.104181, 0, 1, 46.4987, 20.036, 467.587, -139.867, 8.63337]
residuals = [0.458695 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 112.964, -111.155, -265.036, 2.45951, 0.00105475, 1.26095, 0, 0, 0, 0, 0, 0, -0.509658, 0, 1, 0, -144.523, -39.4771, -107.214, 824.43, -10.7833]
residuals = [-0.175837 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -16.3254, 12.7927, 264.834, 0.00105568, 2.4849, -0.251227, 0, 0, 0, 0, 0, 0, 0, 0.10108, 0, 1, 28.5842, 7.80789, 303.325, -107.309, 2.13276]
residuals = [0.0289738 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78.7344, -107.99, -258.198, 2.43139, 0.00130889, 0.928126, 0, 0, 0, 0, 0, 0, -0.380291, 0, 1, 0, -61.2258, -9.51509, -77.4204, 461.184, -1.47874]
residuals = [-0.51055 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -23.6275, 17.5988, 388.314, 0.00131004, 2.4493, -0.240164, 0, 0, 0, 0, 0, 0, 0, 0.0980956, 0, 1, 15.7715, 2.45105, 180.454, -77.4886, 0.380917]
residuals = [0.141662 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46.4458, -74.5592, -250.012, 2.40327, 0.00123527, 0.612726, 0, 0, 0, 0, 0, 0, -0.254459, 0, 1, 0, -19.501, -1.44519, -50.1522, 210.678, -0.1071]
residuals = [0.0838759 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30.7558, 21.5818, 508.179, 0.00123636, 2.4141, -0.229736, 0, 0, 0, 0, 0, 0, 0, 0.0952068, 0, 1, 7.29393, 0.54054, 95.2991, -50.1964, 0.0400584]
residuals = [0.407271 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.9929, -13.3268, -240.462, 2.37355, 0.000934706, 0.313711, 0, 0, 0, 0, 0, 0, -0.132092, 0, 1, 0, -3.54986, -0.0923692, -25.218, 62.9234, -0.0024035]
residuals = [-0.437884 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -37.6928, 24.7872, 624.391, 0.000935529, 2.37896, -0.219749, 0, 0, 0, 0, 0, 0, 0, 0.0923955, 0, 1, 2.48387, 0.0646316, 44.5199, -25.2402, 0.00168175]
residuals = [-0.667324 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12.6519, 73.1797, -229.569, 2.34125, 0.000556527, 0.0308532, 0, 0, 0, 0, 0, 0, -0.0131893, 0, 1, 0, -0.111825, -0.000918077, -2.44197, 8.83155, -7.53736e-06]
residuals = [0.356802 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -44.4257, 27.2496, 736.887, 0.000557017, 2.34368, -0.210086, 0, 0, 0, 0, 0, 0, 0, 0.0896517, 0, 1, 0.760116, 0.00624051, 25.0784, -2.44412, 5.12342e-05]
residuals = [0.638762 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -39.4851, 182.353, -217.423, 2.30628, 0.000238926, -0.235695, 0, 0, 0, 0, 0, 0, 0.10222, 0, 1, 0, 1.89827, 0.0341721, 18.3365, 40.1275, 0.000615156]
residuals = [0.56886 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -50.9514, 29.0145, 845.636, 0.000239137, 2.30829, -0.200718, 0, 0, 0, 0, 0, 0, 0, 0.0869732, 0, 1, 1.61653, 0.0291004, 34.2077, 18.3527, 0.000523858]
residuals = [0.188292 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -64.5234, 311.643, -204.177, 2.26934, 7.96697e-05, -0.485913, 0, 0, 0, 0, 0, 0, 0.214125, 0, 1, 0, 11.7011, 0.619668, 37.265, 149.268, 0.0328163]
residuals = [-0.0574702 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -57.2757, 30.1484, 950.677, 7.97399e-05, 2.27291, -0.191688, 0, 0, 0, 0, 0, 0, 0, 0.0843636, 0, 1, 4.61244, 0.244265, 69.3856, 37.2979, 0.0129358]
residuals = [0.0745833 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 287.937, -24.2617, -416.536, 2.54922, 0.00587754, 2.02573, 0, 0, 0, 0, 0, 0, -0.786484, 0, 1, 0, -566.247, -390.743, -394.268, 2017.13, -269.635]
residuals = [0.0142977 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -54.3089, 1.21038, 12.7764, 0.00588272, 2.59129, -0.617848, 0, 0, 0, 0, 0, 0, 0, 0.23862, 0, 1, 171.219, 118.151, 831.925, -394.615, 81.5309]
residuals = [0.0447282 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 229.01, -90.9108, -409.963, 2.52133, 0.00540237, 1.64595, 0, 0, 0, 0, 0, 0, -0.647715, 0, 1, 0, -324.873, -156.553, -316.422, 1378.15, -75.4415]
residuals = [0.343005 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -60.0405, 24.9733, 146.205, 0.00540713, 2.55296, -0.595591, 0, 0, 0, 0, 0, 0, 0, 0.233411, 0, 1, 116.801, 56.2854, 611.472, -316.701, 27.1234]
residuals = [-0.53402 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173.141, -120.797, -401.384, 2.49125, 0.00556338, 1.2846, 0, 0, 0, 0, 0, 0, -0.512866, 0, 1, 0, -169.906, -54.1994, -244.267, 879.014, -17.2894]
residuals = [-0.514146 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -65.6027, 46.7007, 275.509, 0.00556828, 2.5151, -0.573848, 0, 0, 0, 0, 0, 0, 0, 0.228368, 0, 1, 75.5479, 24.0994, 438.079, -244.482, 7.68762]
residuals = [0.677597 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 120.469, -116.968, -391.487, 2.46191, 0.00529499, 0.942943, 0, 0, 0, 0, 0, 0, -0.38182, 0, 1, 0, -78.075, -15.4035, -177.372, 507.112, -3.03898]
residuals = [-0.391029 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -71.0932, 66.5728, 400.991, 0.00529965, 2.47803, -0.553306, 0, 0, 0, 0, 0, 0, 0, 0.223486, 0, 1, 45.6654, 9.00938, 307.511, -177.529, 1.77747]
residuals = [0.352621 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70.7835, -82.1777, -380.406, 2.43259, 0.00436481, 0.619633, 0, 0, 0, 0, 0, 0, -0.254425, 0, 1, 0, -29.7684, -3.36612, -115.346, 251.008, -0.380632]
residuals = [0.0223776 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -76.4859, 84.7154, 522.769, 0.00436865, 2.44153, -0.533762, 0, 0, 0, 0, 0, 0, 0, 0.218727, 0, 1, 25.5855, 2.89314, 215.927, -115.448, 0.327148]
residuals = [0.361858 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23.9204, -19.0021, -368.092, 2.40181, 0.00294622, 0.31355, 0, 0, 0, 0, 0, 0, -0.1306, 0, 1, 0, -8.50338, -0.535669, -57.8289, 100.32, -0.0337443]
residuals = [-0.288889 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -81.7301, 101.176, 640.829, 0.00294882, 2.40532, -0.514843, 0, 0, 0, 0, 0, 0, 0, 0.214056, 0, 1, 13.9367, 0.877937, 159.842, -57.8798, 0.0553055]
residuals = [0.041369 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -20.1752, 69.9495, -354.504, 2.36858, 0.00135791, 0.0243284, 0, 0, 0, 0, 0, 0, -0.010333, 0, 1, 0, -0.47173, -0.0207524, -4.49265, 45.6191, -0.000912945]
residuals = [-0.447811 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -86.7931, 115.976, 755.108, 0.00135911, 2.36921, -0.496302, 0, 0, 0, 0, 0, 0, 0, 0.209452, 0, 1, 9.51824, 0.418728, 136.086, -4.49661, 0.0184208]
residuals = [-0.0203883 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -61.5116, 182.008, -339.68, 2.33281, -8.61189e-05, -0.248011, 0, 0, 0, 0, 0, 0, 0.106358, 0, 1, 0, 5.84712, 0.311613, 44.9641, 78.3247, 0.0166069]
residuals = [0.0443059 ; 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -91.6709, 129.164, 865.566, -8.61948e-05, 2.33319, -0.478089, 0, 0, 0, 0, 0, 0, 0, 0.204914, 0, 1, 11.2789, 0.601094, 141.777, 45.0037, 0.0320343]
